,Код магазину,Дата,Місяць,Кількість реалізацій,Собівартість одиниці,Ціна реалізації,Регіон
19801,1294422,2021-02-10,Лютий,1,69.0,71.99600000000001,Центральний
19802,1294422,2021-02-12,Лютий,2,44.0,43.24807692307692,Центральний
19803,1294422,2021-02-13,Лютий,1,79.0,61.5,Центральний
19804,1294422,2021-02-15,Лютий,2,111.5,78.86153846153846,Центральний
19805,1294422,2021-02-19,Лютий,2,71.5,64.79444444444445,Центральний
19806,1294422,2021-02-20,Лютий,1,95.0,107.40370370370371,Центральний
19807,1294422,2021-02-21,Лютий,3,50.666666666666664,43.654022988505744,Центральний
19808,1294422,2021-02-22,Лютий,1,51.0,39.62068965517241,Центральний
19809,1294422,2021-02-24,Лютий,2,95.5,97.3265625,Центральний
19810,1294422,2021-02-26,Лютий,1,90.0,99.99666666666667,Центральний
19811,1294422,2021-03-02,Березень,1,40.0,43.330000000000005,Центральний
19812,1294422,2021-03-05,Березень,1,95.0,130.4304347826087,Центральний
19813,1294422,2021-03-08,Березень,4,40.0,43.47391304347826,Центральний
19814,1294422,2021-03-17,Березень,1,40.0,52.37619047619048,Центральний
19815,1294422,2021-03-19,Березень,1,60.0,73.90869565217392,Центральний
19816,1294422,2021-03-20,Березень,2,51.5,77.38695652173914,Центральний
19817,1294422,2021-03-21,Березень,1,40.0,56.51739130434783,Центральний
19818,1294422,2021-03-24,Березень,1,48.0,80.86521739130436,Центральний
19819,1294422,2021-03-30,Березень,1,47.0,77.3,Центральний
19820,1294422,2021-04-01,Квітень,2,64.5,82.60434782608696,Центральний
19821,1294422,2021-04-06,Квітень,1,68.0,77.3,Центральний
19822,1294422,2021-04-10,Квітень,1,60.0,69.5608695652174,Центральний
19823,1294422,2021-04-11,Квітень,1,52.0,52.16956521739131,Центральний
19824,1294422,2021-04-25,Квітень,1,55.0,81.81363636363636,Центральний
19825,1294422,2021-04-28,Квітень,1,50.0,73.90869565217392,Центральний
19826,1294422,2021-04-29,Квітень,1,68.0,80.77272727272727,Центральний
19827,1294422,2021-05-01,Травень,1,76.0,84.61904761904762,Центральний
19828,1294422,2021-05-02,Травень,1,64.0,76.23333333333333,Центральний
19829,1294422,2021-05-03,Травень,1,91.0,95.23333333333333,Центральний
19830,1294422,2021-05-09,Травень,1,76.0,89.95,Центральний
19831,1294422,2021-05-11,Травень,1,85.0,104.95,Центральний
19832,1294422,2021-05-17,Травень,1,64.0,80.045,Центральний
19833,1294422,2021-05-20,Травень,1,72.0,90.42857142857143,Центральний
19834,1294422,2021-05-25,Травень,1,126.0,119.75714285714287,Центральний
19835,1294422,2021-05-29,Травень,1,76.0,85.66666666666667,Центральний
19836,1294422,2021-06-03,Червень,2,84.5,91.44761904761904,Центральний
19837,1294422,2021-06-08,Червень,1,88.0,119.04285714285714,Центральний
19838,1294422,2021-06-14,Червень,1,56.0,61.900000000000006,Центральний
19839,1294422,2021-06-24,Червень,1,107.0,128.56666666666666,Центральний
19840,1294422,2021-06-26,Червень,2,49.5,59.497619047619054,Центральний
19841,1294422,2021-07-01,Липень,1,79.0,84.71428571428571,Центральний
19842,1294422,2021-07-09,Липень,1,56.0,77.26818181818182,Центральний
19843,1294422,2021-07-11,Липень,3,86.66666666666667,103.63181818181818,Центральний
19844,1294422,2021-07-12,Липень,3,49.333333333333336,60.46666666666667,Центральний
19845,1294422,2021-07-13,Липень,1,41.0,48.13636363636363,Центральний
19846,1294422,2021-07-18,Липень,1,42.0,47.722727272727276,Центральний
19847,1294422,2021-07-19,Липень,2,41.5,47.70227272727273,Центральний
19848,1294422,2021-07-20,Липень,1,95.0,104.5409090909091,Центральний
19849,1294422,2021-07-27,Липень,1,41.0,47.68181818181818,Центральний
19850,1294422,2021-07-28,Липень,2,49.0,65.90454545454546,Центральний
19851,1294422,2021-07-31,Липень,2,52.0,71.42380952380952,Центральний
19852,1294422,2021-08-01,Серпень,1,123.0,94.8047619047619,Центральний
19853,1294422,2021-08-03,Серпень,1,42.0,49.9952380952381,Центральний
19854,1294422,2021-08-04,Серпень,2,53.5,67.97272727272727,Центральний
19855,1294422,2021-08-05,Серпень,1,46.0,56.81363636363637,Центральний
19856,1294422,2021-08-06,Серпень,1,79.0,84.75714285714287,Центральний
19857,1294422,2021-08-07,Серпень,1,89.0,95.19047619047619,Центральний
19858,1294422,2021-08-10,Серпень,1,64.0,80.18571428571428,Центральний
19859,1294422,2021-08-11,Серпень,1,114.0,123.8047619047619,Центральний
19860,1294422,2021-08-12,Серпень,1,56.0,80.94761904761906,Центральний
19861,1294422,2021-08-13,Серпень,2,58.5,73.92380952380952,Центральний
19862,1294422,2021-08-16,Серпень,1,41.0,49.95238095238095,Центральний
19863,1294422,2021-08-29,Серпень,1,42.0,52.37619047619048,Центральний
19864,1294422,2021-09-01,Вересень,1,72.8721,90.16225471668041,Центральний
19865,1294422,2021-09-02,Вересень,1,65.4785,69.87539367383268,Центральний
19866,1294422,2021-09-06,Вересень,2,93.17835,98.39490331149682,Центральний
19867,1294422,2021-09-07,Вересень,1,77.5197,84.68517142792824,Центральний
19868,1294422,2021-09-09,Вересень,1,56.3744,64.00586353944563,Центральний
19869,1294422,2021-09-11,Вересень,1,87.9182,127.79679583732714,Центральний
19870,1294422,2021-09-12,Вересень,2,44.2004,50.203112875987046,Центральний
19871,1294422,2021-09-13,Вересень,4,64.247175,72.11191747683601,Центральний
19872,1294422,2021-09-15,Вересень,2,48.06345,51.94916670807902,Центральний
19873,1294422,2021-09-17,Вересень,1,50.433,50.00136491441987,Центральний
19874,1294422,2021-09-18,Вересень,2,91.5712,117.08389964368365,Центральний
19875,1294422,2021-09-26,Вересень,2,76.8077,81.64895081786639,Центральний
19876,1294422,2021-09-30,Вересень,1,44.2004,50.72042385475221,Центральний
19877,1294422,2021-10-03,Жовтень,1,86.0892,103.54565865092702,Центральний
19878,1294422,2021-10-04,Жовтень,1,44.6865,51.72811439491286,Центральний
19879,1294422,2021-10-07,Жовтень,1,75.9971,83.222619337213,Центральний
19880,1294422,2021-10-09,Жовтень,2,62.60325,67.14886153185893,Центральний
19881,1294422,2021-10-11,Жовтень,1,115.0306,118.72231608749257,Центральний
19882,1294422,2021-10-14,Жовтень,1,87.337,103.92632658686587,Центральний
19883,1294422,2021-10-22,Жовтень,1,101.3599,114.01319972811191,Центральний
19884,1294422,2021-10-24,Жовтень,2,67.69385,81.29902564282949,Центральний
19885,1294422,2021-10-25,Жовтень,2,62.36035,72.08528263393015,Центральний
19886,1294422,2021-10-28,Жовтень,1,75.9971,77.29909404940364,Центральний
19887,1294422,2021-10-29,Жовтень,1,75.9971,76.88285196917772,Центральний
19888,1294422,2021-12-02,Грудень,1,43.9372,43.384037651885485,Центральний
19889,1294422,2021-12-03,Грудень,2,80.4188,95.397834026473,Центральний
19890,1294422,2021-12-04,Грудень,1,83.6026,91.47302214950811,Центральний
19891,1294422,2021-12-05,Грудень,30,48.8309,43.948585601287036,Центральний
19892,1294422,2021-12-06,Грудень,1,43.1548,54.42250971980158,Центральний
19893,1294422,2021-12-11,Грудень,1,63.4976,72.12960330627608,Центральний
19894,1294422,2021-12-14,Грудень,1,100.3147,90.36204372316931,Центральний
19895,1294422,2021-12-17,Грудень,5,61.5385,78.32751137927384,Центральний
19896,1294422,2021-12-19,Грудень,3,48.743533333333325,51.35335479796381,Центральний
19897,1294422,2021-12-20,Грудень,3,82.14676666666666,87.95012778910086,Центральний
19898,1294422,2021-12-21,Грудень,1,131.5021,114.52069592664328,Центральний
19899,1294422,2021-12-22,Грудень,1,82.4301,92.94907004453309,Центральний
19900,1294422,2021-12-23,Грудень,1,142.3717,137.1885162929939,Центральний
19901,1294422,2021-12-24,Грудень,2,89.4319,89.86750276395799,Центральний
19902,1294422,2021-12-25,Грудень,1,83.6026,91.71175070331097,Центральний
19903,1294422,2021-12-26,Грудень,4,60.307575,73.52388400186649,Центральний
19904,1294422,2021-12-27,Грудень,2,90.19695,96.73712043965921,Центральний
19905,1294422,2021-12-29,Грудень,1,71.9153,78.4577355402268,Центральний
19906,1294422,2021-12-30,Грудень,3,68.38313333333333,85.30277977274119,Центральний
19907,1294422,2021-11-01,Листопад,2,59.393,71.65890361877464,Центральний
19908,1294422,2021-11-06,Листопад,1,73.7407,76.96301103179754,Центральний
19909,1294422,2021-11-07,Листопад,1,43.623,48.21571156562865,Центральний
19910,1294422,2021-11-08,Листопад,2,112.63589999999999,101.60616669737732,Центральний
19911,1294422,2021-11-09,Листопад,1,43.623,48.21571156562865,Центральний
19912,1294422,2021-11-14,Листопад,1,99.6492,104.56098533402498,Центральний
19913,1294422,2021-11-17,Листопад,1,84.6258,94.15058956508335,Центральний
19914,1294422,2021-11-19,Листопад,1,43.623,43.43649327955876,Центральний
19915,1294422,2021-11-20,Листопад,1,85.639,88.2199879264764,Центральний
19916,1294422,2021-11-21,Листопад,1,85.639,87.66957795310773,Центральний
19917,1294422,2021-11-22,Листопад,1,42.9939,57.88095307050388,Центральний
19918,1294422,2021-11-24,Листопад,1,43.623,43.36430980884979,Центральний
19919,1294422,2021-11-25,Листопад,1,42.9939,58.098489190109554,Центральний
19920,1294422,2021-11-26,Листопад,1,43.623,43.948585601287036,Центральний
19921,1294422,2021-11-28,Листопад,2,64.1244,67.5174669675848,Центральний
19922,1294432,2021-01-04,Січень,1,75.3492,74.92105967353493,Днепро-Слобідський
19923,1294432,2021-01-07,Січень,1,79.9062,104.21573736321,Днепро-Слобідський
19924,1294432,2021-01-12,Січень,1,57.2937,51.76803394625177,Днепро-Слобідський
19925,1294432,2021-01-13,Січень,1,80.1879,74.09230443527046,Днепро-Слобідський
19926,1294432,2021-01-16,Січень,1,69.2781,64.95162379059477,Днепро-Слобідський
19927,1294432,2021-01-17,Січень,2,67.07775,80.87150454623435,Днепро-Слобідський
19928,1294432,2021-01-20,Січень,1,41.0083,38.825385268778064,Днепро-Слобідський
19929,1294432,2021-01-22,Січень,1,41.0083,37.54341500046935,Днепро-Слобідський
19930,1294432,2021-01-23,Січень,1,47.7228,40.317460317460316,Днепро-Слобідський
19931,1294432,2021-01-24,Січень,1,66.7247,57.3574435514734,Днепро-Слобідський
19932,1294432,2021-01-25,Січень,5,46.47534,38.753348641408344,Днепро-Слобідський
19933,1294432,2021-01-26,Січень,1,74.3177,71.7518178339074,Днепро-Слобідський
19934,1294432,2021-01-27,Січень,1,69.2781,63.05060065526029,Днепро-Слобідський
19935,1294432,2021-01-29,Січень,1,87.1498,78.65416002989008,Днепро-Слобідський
19936,1294432,2021-01-31,Січень,2,58.665800000000004,42.378583274105665,Днепро-Слобідський
19937,1294432,2021-02-01,Лютий,1,81.0,85.70952380952382,Днепро-Слобідський
19938,1294432,2021-02-02,Лютий,1,47.0,40.51904761904762,Днепро-Слобідський
19939,1294432,2021-02-04,Лютий,1,89.0,85.70952380952382,Днепро-Слобідський
19940,1294432,2021-02-05,Лютий,3,59.0,63.60454545454545,Днепро-Слобідський
19941,1294432,2021-02-07,Лютий,2,60.0,48.96,Днепро-Слобідський
19942,1294432,2021-02-08,Лютий,3,65.33333333333333,50.98533333333334,Днепро-Слобідський
19943,1294432,2021-02-10,Лютий,1,51.0,45.96,Днепро-Слобідський
19944,1294432,2021-02-11,Лютий,2,60.0,48.96,Днепро-Слобідський
19945,1294432,2021-02-12,Лютий,3,47.0,42.28076923076923,Днепро-Слобідський
19946,1294432,2021-02-16,Лютий,1,41.0,32.65384615384615,Днепро-Слобідський
19947,1294432,2021-02-17,Лютий,1,41.0,32.65384615384615,Днепро-Слобідський
19948,1294432,2021-02-19,Лютий,5,66.0,53.821481481481484,Днепро-Слобідський
19949,1294432,2021-02-20,Лютий,6,45.833333333333336,34.839506172839506,Днепро-Слобідський
19950,1294432,2021-02-21,Лютий,2,53.5,48.084482758620695,Днепро-Слобідський
19951,1294432,2021-02-22,Лютий,2,75.0,53.429310344827584,Днепро-Слобідський
19952,1294432,2021-02-24,Лютий,1,51.0,35.90625,Днепро-Слобідський
19953,1294432,2021-02-25,Лютий,2,67.0,46.224242424242426,Днепро-Слобідський
19954,1294432,2021-02-26,Лютий,1,58.0,53.330000000000005,Днепро-Слобідський
19955,1294432,2021-03-01,Березень,1,108.0,98.99666666666667,Днепро-Слобідський
19956,1294432,2021-03-06,Березень,1,60.0,73.90869565217392,Днепро-Слобідський
19957,1294432,2021-03-07,Березень,2,55.5,65.21304347826087,Днепро-Слобідський
19958,1294432,2021-03-08,Березень,1,52.0,60.86521739130435,Днепро-Слобідський
19959,1294432,2021-03-11,Березень,2,40.0,43.47391304347826,Днепро-Слобідський
19960,1294432,2021-03-12,Березень,2,66.5,95.23333333333333,Днепро-Слобідський
19961,1294432,2021-03-14,Березень,2,47.0,71.42380952380952,Днепро-Слобідський
19962,1294432,2021-03-19,Березень,1,72.0,104.34347826086957,Днепро-Слобідський
19963,1294432,2021-03-21,Березень,1,57.0,69.5608695652174,Днепро-Слобідський
19964,1294432,2021-03-26,Березень,1,48.0,86.95217391304348,Днепро-Слобідський
19965,1294432,2021-03-28,Березень,1,54.0,91.3,Днепро-Слобідський
19966,1294432,2021-03-29,Березень,1,69.0,104.34347826086957,Днепро-Слобідський
19967,1294432,2021-04-04,Квітень,1,60.0,69.5608695652174,Днепро-Слобідський
19968,1294432,2021-04-06,Квітень,1,64.0,69.60434782608696,Днепро-Слобідський
19969,1294432,2021-04-07,Квітень,2,40.0,56.51739130434783,Днепро-Слобідський
19970,1294432,2021-04-08,Квітень,1,50.0,73.90869565217392,Днепро-Слобідський
19971,1294432,2021-04-09,Квітень,1,60.0,69.5608695652174,Днепро-Слобідський
19972,1294432,2021-04-19,Квітень,1,55.0,85.70952380952382,Днепро-Слобідський
19973,1294432,2021-04-20,Квітень,2,46.0,54.75714285714286,Днепро-Слобідський
19974,1294432,2021-04-22,Квітень,1,40.0,49.99545454545455,Днепро-Слобідський
19975,1294432,2021-04-25,Квітень,1,40.0,49.99545454545455,Днепро-Слобідський
19976,1294432,2021-04-27,Квітень,1,40.0,49.99545454545455,Днепро-Слобідський
19977,1294432,2021-04-30,Квітень,2,64.5,80.94761904761906,Днепро-Слобідський
19978,1294432,2021-05-03,Травень,1,116.0,119.04285714285714,Днепро-Слобідський
19979,1294432,2021-05-05,Травень,1,91.0,95.23333333333333,Днепро-Слобідський
19980,1294432,2021-05-06,Травень,4,49.0,60.43690476190476,Днепро-Слобідський
19981,1294432,2021-05-07,Травень,1,76.0,85.66666666666667,Днепро-Слобідський
19982,1294432,2021-05-14,Травень,1,40.0,57.995000000000005,Днепро-Слобідський
19983,1294432,2021-05-27,Травень,1,76.0,85.66666666666667,Днепро-Слобідський
19984,1294432,2021-05-31,Травень,2,103.5,107.13809523809525,Днепро-Слобідський
19985,1294432,2021-06-02,Червень,1,121.0,147.3761904761905,Днепро-Слобідський
19986,1294432,2021-06-03,Червень,1,91.0,111.42380952380952,Днепро-Слобідський
19987,1294432,2021-06-05,Червень,3,41.0,52.37619047619048,Днепро-Слобідський
19988,1294432,2021-06-08,Червень,1,93.0,97.18571428571428,Днепро-Слобідський
19989,1294432,2021-06-12,Червень,2,63.0,72.61428571428573,Днепро-Слобідський
19990,1294432,2021-06-13,Червень,1,55.0,71.42380952380952,Днепро-Слобідський
19991,1294432,2021-06-15,Червень,1,52.0,66.61904761904762,Днепро-Слобідський
19992,1294432,2021-06-18,Червень,3,82.66666666666667,103.96349206349207,Днепро-Слобідський
19993,1294432,2021-06-20,Червень,2,58.0,78.0904761904762,Днепро-Слобідський
19994,1294432,2021-06-21,Червень,2,50.5,63.090476190476195,Днепро-Слобідський
19995,1294432,2021-06-22,Червень,2,81.5,92.80952380952381,Днепро-Слобідський
19996,1294511,2021-01-02,Січень,1,75.3492,67.4819373829275,Західний
19997,1294511,2021-01-03,Січень,1,80.1879,74.92105967353493,Західний
19998,1294511,2021-01-05,Січень,1,66.7247,69.56917313352957,Західний
19999,1294511,2021-01-08,Січень,1,52.0214,57.31631057842626,Західний
20000,1294511,2021-01-13,Січень,1,66.7247,68.79961892664339,Західний
20001,1294511,2021-01-14,Січень,2,56.4299,54.12832211997009,Західний
20002,1294511,2021-01-15,Січень,1,41.0083,40.81643066717693,Західний
20003,1294511,2021-01-17,Січень,2,71.7979,66.14464622699312,Західний
20004,1294511,2021-01-18,Січень,1,66.2413,83.32230473249517,Західний
20005,1294511,2021-01-20,Січень,4,55.5816,57.01613881810461,Західний
20006,1294511,2021-01-21,Січень,2,48.51415,48.58961008908943,Західний
20007,1294511,2021-01-22,Січень,5,86.37285999999999,103.25260490002816,Західний
20008,1294511,2021-01-24,Січень,1,56.02,62.184270952927676,Західний
20009,1294511,2021-01-26,Січень,1,41.0083,38.26540375047838,Західний
20010,1294511,2021-01-27,Січень,1,41.0083,38.825385268778064,Західний
20011,1294511,2021-01-28,Січень,1,80.1879,62.63582177292287,Західний
20012,1294511,2021-01-29,Січень,1,98.9348,98.31868326352428,Західний
20013,1294511,2021-01-30,Січень,6,70.26733333333334,76.62159466337101,Західний
20014,1294511,2021-01-31,Січень,3,78.78219999999999,81.32038221590462,Західний
20015,1294511,2021-02-02,Лютий,1,41.0,40.47142857142857,Західний
20016,1294511,2021-02-03,Лютий,1,52.0,61.900000000000006,Західний
20017,1294511,2021-02-04,Лютий,4,72.5,79.16190476190476,Західний
20018,1294511,2021-02-05,Лютий,1,59.0,63.63181818181818,Західний
20019,1294511,2021-02-06,Лютий,1,41.0,33.96,Західний
20020,1294511,2021-02-07,Лютий,1,76.0,63.96,Західний
20021,1294511,2021-02-09,Лютий,1,41.0,33.96,Західний
20022,1294511,2021-02-10,Лютий,1,54.0,55.996,Західний
20023,1294511,2021-02-12,Лютий,4,48.5,44.20961538461539,Західний
20024,1294511,2021-02-13,Лютий,1,41.0,32.65384615384615,Західний
20025,1294511,2021-02-14,Лютий,1,52.0,57.68846153846154,Західний
20026,1294511,2021-02-15,Лютий,1,70.0,53.80769230769231,Західний
20027,1294511,2021-02-17,Лютий,1,79.0,61.5,Західний
20028,1294511,2021-02-18,Лютий,2,86.5,92.30384615384617,Західний
20029,1294511,2021-02-19,Лютий,1,74.0,83.32962962962964,Західний
20030,1294511,2021-02-20,Лютий,3,54.333333333333336,45.0358024691358,Західний
20031,1294511,2021-02-21,Лютий,4,58.0,50.58448275862069,Західний
20032,1294511,2021-02-22,Лютий,1,51.0,39.62068965517241,Західний
20033,1294511,2021-02-23,Лютий,2,73.5,77.92758620689655,Західний
20034,1294511,2021-02-24,Лютий,1,79.0,49.96875,Західний
20035,1294511,2021-02-25,Лютий,1,41.0,25.727272727272727,Західний
20036,1294511,2021-02-26,Лютий,2,50.5,51.66333333333334,Західний
20037,1294511,2021-02-27,Лютий,1,56.0,51.512121212121215,Західний
20038,1294511,2021-02-28,Лютий,1,109.0,119.99666666666667,Західний
20039,1294511,2021-03-04,Березень,1,54.0,67.99600000000001,Західний
20040,1294511,2021-03-06,Березень,1,40.0,43.47391304347826,Західний
20041,1294511,2021-03-08,Березень,1,71.0,108.69130434782609,Західний
20042,1294511,2021-03-09,Березень,2,55.0,76.08260869565218,Західний
20043,1294511,2021-03-10,Березень,1,54.0,82.60434782608696,Західний
20044,1294511,2021-03-12,Березень,1,62.0,107.13809523809525,Західний
20045,1294511,2021-03-13,Березень,2,47.5,84.99523809523811,Західний
20046,1294511,2021-03-15,Березень,1,55.0,95.23333333333333,Західний
20047,1294511,2021-03-20,Березень,1,111.0,217.3869565217391,Західний
20048,1294511,2021-03-21,Березень,1,48.0,80.86521739130436,Західний
20049,1294511,2021-03-22,Березень,2,64.0,86.95217391304348,Західний
20050,1294511,2021-03-23,Березень,1,40.0,56.51739130434783,Західний
20051,1294511,2021-03-26,Березень,1,40.0,56.51739130434783,Західний
20052,1294511,2021-03-30,Березень,1,47.0,77.3,Західний
20053,1294511,2021-04-01,Квітень,1,56.0,65.21304347826087,Західний
20054,1294511,2021-04-06,Квітень,1,60.0,69.5608695652174,Західний
20055,1294511,2021-04-07,Квітень,1,108.0,113.0391304347826,Західний
20056,1294511,2021-04-11,Квітень,1,72.0,91.3,Західний
20057,1294511,2021-04-14,Квітень,2,86.5,105.21304347826089,Західний
20058,1294511,2021-04-15,Квітень,1,68.0,77.3,Західний
20059,1294511,2021-04-16,Квітень,2,66.0,78.79318181818181,Західний
20060,1294511,2021-04-19,Квітень,1,108.0,123.8047619047619,Західний
20061,1294511,2021-04-20,Квітень,1,112.0,198.56666666666666,Західний
20062,1294511,2021-04-22,Квітень,1,68.0,80.77272727272727,Західний
20063,1294511,2021-04-24,Квітень,1,68.0,80.77272727272727,Західний
20064,1294511,2021-04-25,Квітень,1,131.0,149.99545454545455,Західний
20065,1294511,2021-04-29,Квітень,1,68.0,80.77272727272727,Західний
20066,1294511,2021-04-30,Квітень,1,84.0,104.75714285714287,Західний
20067,1294511,2021-05-07,Травень,1,90.0,109.51904761904763,Західний
20068,1294511,2021-05-09,Травень,1,64.0,99.995,Західний
20069,1294511,2021-05-15,Травень,5,75.0,97.977,Західний
20070,1294511,2021-05-17,Травень,1,69.0,97.495,Західний
20071,1294511,2021-05-20,Травень,1,76.0,85.66666666666667,Західний
20072,1294511,2021-05-21,Травень,1,49.0,80.94761904761906,Західний
20073,1294511,2021-05-22,Травень,2,110.5,145.23333333333335,Західний
20074,1294511,2021-05-28,Травень,1,69.0,92.85238095238095,Західний
20075,1294511,2021-05-30,Травень,1,116.0,119.04285714285714,Західний
20076,1294511,2021-06-02,Червень,1,90.0,109.51904761904763,Західний
20077,1294511,2021-06-06,Червень,1,116.0,119.04285714285714,Західний
20078,1294511,2021-06-08,Червень,1,78.0,85.66666666666667,Західний
20079,1294511,2021-06-11,Червень,7,66.14285714285714,87.0639455782313,Західний
20080,1294511,2021-06-13,Червень,1,93.0,89.0904761904762,Західний
20081,1294511,2021-06-15,Червень,2,57.5,79.75714285714287,Західний
20082,1294511,2021-06-19,Червень,1,41.0,52.333333333333336,Західний
20083,1294511,2021-06-20,Червень,2,104.5,133.20952380952383,Західний
20084,1294511,2021-06-22,Червень,1,41.0,52.333333333333336,Західний
20085,1294511,2021-06-24,Червень,2,84.5,105.92619047619047,Західний
20086,1294511,2021-06-26,Червень,2,81.5,89.97380952380952,Західний
20087,1294511,2021-07-01,Липень,1,85.0,95.23333333333333,Західний
20088,1294511,2021-07-03,Липень,1,67.0,76.94761904761906,Західний
20089,1294511,2021-07-04,Липень,2,65.5,77.37619047619049,Західний
20090,1294511,2021-07-05,Липень,1,95.0,109.47619047619048,Західний
20091,1294511,2021-07-06,Липень,1,41.0,50.42857142857143,Західний
20092,1294511,2021-07-07,Липень,1,95.0,109.47619047619048,Західний
20093,1294511,2021-07-08,Липень,1,46.0,59.519047619047626,Західний
20094,1294511,2021-07-12,Липень,1,47.0,54.5,Західний
20095,1294511,2021-07-13,Липень,2,41.0,48.13636363636363,Західний
20096,1294511,2021-07-15,Липень,3,53.0,58.60151515151515,Західний
20097,1294511,2021-07-16,Липень,1,116.0,118.13636363636364,Західний
20098,1294511,2021-07-17,Липень,2,55.0,76.11136363636363,Західний
20099,1294511,2021-07-19,Липень,2,60.0,64.29318181818182,Західний
20100,1294511,2021-07-21,Липень,1,41.0,47.68181818181818,Західний
20101,1294511,2021-07-23,Липень,1,52.0,56.17727272727273,Західний
20102,1294511,2021-07-24,Липень,1,91.0,90.86363636363636,Західний
20103,1294511,2021-07-25,Липень,1,52.0,56.17727272727273,Західний
20104,1294511,2021-07-26,Липень,2,65.5,73.85909090909091,Західний
20105,1294511,2021-07-29,Липень,2,44.0,51.111363636363635,Західний
20106,1294511,2021-07-31,Липень,2,107.5,147.13809523809525,Західний
20107,1294511,2021-08-01,Серпень,4,63.75,82.12738095238096,Західний
20108,1294511,2021-08-03,Серпень,4,78.0,81.93571428571428,Західний
20109,1294511,2021-08-04,Серпень,2,71.5,78.70227272727273,Західний
20110,1294511,2021-08-05,Серпень,2,52.0,58.654545454545456,Західний
20111,1294511,2021-08-06,Серпень,1,42.0,49.9952380952381,Західний
20112,1294511,2021-08-07,Серпень,1,79.0,84.75714285714287,Західний
20113,1294511,2021-08-08,Серпень,2,64.0,72.59285714285714,Західний
20114,1294511,2021-08-09,Серпень,1,41.0,49.95238095238095,Західний
20115,1294511,2021-08-10,Серпень,1,62.0,72.9,Західний
20116,1294511,2021-08-12,Серпень,5,52.0,69.0,Західний
20117,1294511,2021-08-14,Серпень,1,41.0,49.95238095238095,Західний
20118,1294511,2021-08-15,Серпень,1,89.0,95.19047619047619,Західний
20119,1294511,2021-08-16,Серпень,1,82.0,133.32857142857142,Західний
20120,1294511,2021-08-18,Серпень,1,46.0,63.63181818181818,Західний
20121,1294511,2021-08-19,Серпень,2,46.5,56.772727272727266,Західний
20122,1294511,2021-08-20,Серпень,4,52.5,65.47500000000001,Західний
20123,1294511,2021-08-21,Серпень,1,79.0,85.45,Західний
20124,1294511,2021-08-23,Серпень,1,54.0,75.45,Західний
20125,1294511,2021-08-25,Серпень,1,42.0,47.722727272727276,Західний
20126,1294511,2021-08-26,Серпень,2,46.5,58.611363636363635,Західний
20127,1294511,2021-08-27,Серпень,1,42.0,52.37619047619048,Західний
20128,1294511,2021-08-28,Серпень,1,62.0,80.94761904761906,Західний
20129,1294511,2021-08-29,Серпень,2,75.5,94.20952380952382,Західний
20130,1294511,2021-08-31,Серпень,1,41.0,52.37619047619048,Західний
20131,1294511,2021-09-01,Вересень,1,94.0543,99.27001316071096,Західний
20132,1294511,2021-09-02,Вересень,2,72.51515,77.58911862704825,Західний
20133,1294511,2021-09-03,Вересень,2,57.30815,61.62431087804222,Західний
20134,1294511,2021-09-04,Вересень,3,49.43293333333333,58.30523044369503,Західний
20135,1294511,2021-09-05,Вересень,2,69.3913,83.2894351770559,Західний
20136,1294511,2021-09-06,Вересень,3,81.86936666666666,86.08090767880056,Західний
20137,1294511,2021-09-10,Вересень,1,57.6794,74.53357580656025,Західний
20138,1294511,2021-09-12,Вересень,4,74.68145,86.83189556803141,Західний
20139,1294511,2021-09-13,Вересень,2,50.48355,61.15751517641153,Західний
20140,1294511,2021-09-14,Вересень,1,87.0203,91.28212150257886,Західний
20141,1294511,2021-09-15,Вересень,2,66.3571,70.02001346278082,Західний
20142,1294511,2021-09-16,Вересень,1,45.6939,49.690310863741296,Західний
20143,1294511,2021-09-18,Вересень,2,46.65865,59.66691767990302,Західний
20144,1294511,2021-09-19,Вересень,2,105.01265000000001,122.52507071226536,Західний
20145,1294511,2021-09-21,Вересень,1,70.4159,79.43191419020681,Західний
20146,1294511,2021-09-22,Вересень,1,45.6939,49.973874917649205,Західний
20147,1294511,2021-09-23,Вересень,1,76.8077,81.4271597708932,Західний
20148,1294511,2021-09-24,Вересень,1,49.1169,69.03042603817177,Західний
20149,1294511,2021-09-27,Вересень,2,62.9623,75.2441666207707,Західний
20150,1294511,2021-09-28,Вересень,4,48.545824999999994,55.039608231903216,Західний
20151,1294511,2021-09-29,Вересень,1,70.4159,79.57880597289565,Західний
20152,1294511,2021-09-30,Вересень,2,65.61035000000001,78.43205124655017,Західний
20153,1294511,2021-10-01,Жовтень,1,152.1641,177.30807447041758,Західний
20154,1294511,2021-10-02,Жовтень,3,65.6519,74.64883090068422,Західний
20155,1294511,2021-10-03,Жовтень,1,115.0306,122.3306363169959,Західний
20156,1294511,2021-10-06,Жовтень,1,58.4409,82.0543840645969,Західний
20157,1294511,2021-10-07,Жовтень,3,56.63100000000001,62.01543134796629,Західний
20158,1294511,2021-10-10,Жовтень,1,75.9971,81.23658614548609,Західний
20159,1294511,2021-10-11,Жовтень,1,75.9971,81.23658614548609,Західний
20160,1294511,2021-10-12,Жовтень,1,131.2911,168.9529202246678,Західний
20161,1294511,2021-10-14,Жовтень,2,60.341800000000006,65.0245593106222,Західний
